HORA (UTC);PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);Unnamed: 19;municipio;estado;ano;mes;dia
16:00;0.0;1004.6;1005.5;1004.6;3071;30.9;23.0;31.0;29.8;23.7;22.3;68;62;63;103;4.9;2.3;;Manaus;AM;2000;7;10
17:00;0.0;1003.7;1004.6;1003.7;3137;31.4;23.4;31.5;30.6;23.9;22.6;65;60;63;113;4.3;1.5;;Manaus;AM;2000;7;10
18:00;0.0;1002.6;1003.7;1002.6;2917;31.4;22.9;31.5;31.0;23.6;22.8;64;61;61;127;4.6;2.3;;Manaus;AM;2000;7;10
19:00;0.0;1001.5;1002.6;1001.5;2487;32.0;22.2;32.1;31.2;23.6;22.1;63;56;56;119;4.3;2.0;;Manaus;AM;2000;7;10
20:00;0.0;1001.3;1001.5;1001.3;1149;31.2;22.8;31.8;30.1;23.6;21.9;66;56;61;95;3.7;1.7;;Manaus;AM;2000;7;10
21:00;0.0;1001.5;1001.5;1001.2;901;29.8;22.9;31.5;29.8;23.0;22.3;66;59;66;86;4.0;1.1;;Manaus;AM;2000;7;10
22:00;0.0;1001.6;1001.8;1001.5;97;28.7;23.1;29.7;28.6;23.3;22.7;73;67;72;24;2.5;0.8;;Manaus;AM;2000;7;10
11:00;0.0;1005.7;1005.7;1004.7;120;24.0;23.4;24.0;23.0;23.4;22.3;97;96;96;334;7.0;0.1;;Manaus;AM;2000;7;11
12:00;0.0;1006.7;1006.7;1005.7;561;26.0;23.6;26.0;24.1;24.4;23.4;97;86;87;228;1.1;0.2;;Manaus;AM;2000;7;11
13:00;0.0;1007.2;1007.2;1006.7;918;27.3;24.8;27.3;25.9;25.0;23.6;93;83;86;144;2.1;0.5;;Manaus;AM;2000;7;11
14:00;0.0;1007.4;1007.4;1007.1;1414;28.0;24.2;28.6;27.4;25.2;23.7;85;75;80;135;6.9;0.9;;Manaus;AM;2000;7;11
15:00;0.0;1006.6;1007.4;1006.6;2715;30.4;24.0;30.4;28.0;24.9;23.0;80;67;69;101;3.3;1.3;;Manaus;AM;2000;7;11
16:00;0.0;1005.5;1006.5;1005.5;2369;29.9;23.6;30.5;28.8;24.1;22.6;72;64;69;96;4.3;2.1;;Manaus;AM;2000;7;11
17:00;1.2;1005.2;1005.7;1005.2;1393;25.0;23.1;30.4;25.0;24.1;22.5;89;67;89;80;7.5;2.4;;Manaus;AM;2000;7;11
18:00;0.0;1004.2;1005.1;1004.2;720;26.4;23.6;26.4;25.1;24.0;22.9;89;84;85;70;4.5;2.2;;Manaus;AM;2000;7;11
19:00;0.0;1003.6;1004.3;1003.6;922;27.0;23.6;27.3;26.4;24.3;23.3;86;81;82;86;4.3;1.2;;Manaus;AM;2000;7;11
20:00;0.0;1002.8;1003.6;1002.8;696;27.3;23.1;27.4;26.8;24.1;23.1;85;78;78;82;4.2;2.2;;Manaus;AM;2000;7;11
21:00;0.0;1002.7;1003.0;1002.7;580;27.1;24.2;27.6;27.1;24.2;23.2;84;78;84;74;4.8;1.5;;Manaus;AM;2000;7;11
22:00;0.0;1003.4;1003.5;1002.7;156;26.8;23.9;27.2;26.8;24.4;23.9;86;84;84;95;4.8;2.4;;Manaus;AM;2000;7;11
11:00;0.0;1006.7;1006.7;1006.2;38;24.8;22.5;24.8;24.3;23.1;22.5;93;87;87;59;3.6;1.6;;Manaus;AM;2000;7;12
12:00;0.0;1007.4;1007.4;1006.7;317;24.6;22.2;24.9;24.4;22.8;22.2;90;86;86;30;3.2;1.3;;Manaus;AM;2000;7;12
13:00;0.0;1008.0;1008.1;1007.5;934;26.4;22.6;26.4;24.6;22.8;22.2;87;79;80;101;3.3;1.4;;Manaus;AM;2000;7;12
14:00;0.0;1008.4;1008.4;1008.0;1642;27.1;22.2;27.3;26.2;23.2;22.1;82;74;75;93;4.8;2.4;;Manaus;AM;2000;7;12
15:00;0.0;1008.2;1008.4;1008.2;1958;27.7;22.5;28.0;27.0;23.0;22.0;76;71;73;84;5.0;1.8;;Manaus;AM;2000;7;12
16:00;0.0;1007.3;1008.2;1007.3;2192;28.2;22.5;28.5;27.8;23.1;22.3;75;70;71;77;4.0;1.6;;Manaus;AM;2000;7;12
17:00;0.0;1006.1;1007.2;1006.1;1431;28.1;22.5;28.3;27.7;23.0;22.3;74;70;72;77;3.7;1.3;;Manaus;AM;2000;7;12
18:00;0.0;1004.7;1006.1;1004.7;2562;29.9;23.3;30.7;28.1;24.2;22.5;74;64;68;116;3.5;1.9;;Manaus;AM;2000;7;12
19:00;0.0;1004.0;1004.7;1004.0;1812;27.3;22.5;30.2;27.3;23.7;22.5;75;65;75;171;5.2;2.3;;Manaus;AM;2000;7;12
20:00;0.0;1003.8;1004.0;1003.7;1559;29.1;23.6;29.3;26.7;23.6;22.4;79;68;72;172;5.9;1.3;;Manaus;AM;2000;7;12
21:00;0.0;1003.7;1003.8;1003.6;797;27.1;23.1;29.7;27.1;23.7;22.5;79;68;79;186;3.2;0.9;;Manaus;AM;2000;7;12
22:00;0.0;1004.4;1004.4;1003.7;139;25.7;23.3;27.2;25.7;23.4;23.0;87;78;86;186;1.6;0.8;;Manaus;AM;2000;7;12
11:00;0.0;1009.1;1009.2;1008.5;29;20.9;18.8;21.0;20.7;19.5;18.7;92;87;88;169;8.1;3.4;;Manaus;AM;2000;7;13
12:00;0.0;1010.1;1010.1;1009.1;298;21.2;18.5;21.3;20.9;19.0;18.5;88;84;85;187;7.2;2.8;;Manaus;AM;2000;7;13
13:00;0.0;1011.0;1011.0;1010.0;594;21.4;18.2;21.5;21.2;19.0;18.0;87;81;82;168;7.5;2.3;;Manaus;AM;2000;7;13
14:00;0.0;1010.9;1011.2;1010.9;679;22.1;18.0;22.1;21.4;18.8;17.1;84;74;77;145;7.8;2.6;;Manaus;AM;2000;7;13
15:00;0.0;1010.8;1011.0;1010.8;881;22.1;17.5;22.3;21.7;18.4;16.7;79;73;75;171;6.6;1.6;;Manaus;AM;2000;7;13
16:00;0.0;1010.1;1010.8;1010.1;1092;22.6;18.1;22.7;22.1;18.6;17.3;78;72;76;163;4.1;1.7;;Manaus;AM;2000;7;13
17:00;0.0;1009.1;1010.1;1009.1;1161;22.8;18.1;23.0;22.6;18.9;17.7;78;73;75;176;4.1;1.5;;Manaus;AM;2000;7;13
18:00;0.0;1007.8;1009.1;1007.8;1287;23.3;18.3;23.3;22.7;19.3;17.9;79;73;73;168;3.8;1.5;;Manaus;AM;2000;7;13
19:00;0.0;1007.0;1007.8;1006.9;1004;23.1;18.6;23.5;23.0;19.2;18.1;78;73;76;156;4.2;1.2;;Manaus;AM;2000;7;13
20:00;0.0;1006.6;1007.0;1006.6;747;22.9;19.1;23.2;22.9;19.2;18.4;79;75;79;129;4.3;1.9;;Manaus;AM;2000;7;13
21:00;0.0;1006.7;1006.8;1006.6;743;23.1;19.2;24.4;23.0;19.6;18.8;80;72;79;160;3.6;1.0;;Manaus;AM;2000;7;13
22:00;0.0;1007.1;1007.1;1006.7;135;22.1;19.1;23.1;22.0;19.7;19.0;85;78;83;155;3.7;1.7;;Manaus;AM;2000;7;13
11:00;0.0;1009.1;1009.1;1008.5;36;22.7;18.6;22.7;22.5;19.2;18.6;82;78;78;194;5.8;2.1;;Manaus;AM;2000;7;14
12:00;0.0;1010.0;1010.0;1009.1;201;22.7;18.0;22.8;22.5;18.8;17.8;79;74;75;173;5.9;2.8;;Manaus;AM;2000;7;14
13:00;0.0;1010.4;1010.4;1009.8;734;23.2;18.3;23.3;22.7;18.6;17.5;76;70;74;172;6.6;2.3;;Manaus;AM;2000;7;14
14:00;0.0;1010.5;1010.6;1010.4;1084;24.4;18.7;24.5;23.2;18.9;17.7;75;69;70;181;4.9;2.3;;Manaus;AM;2000;7;14
15:00;0.0;1009.9;1010.5;1009.9;1556;24.4;18.9;24.4;23.6;19.1;17.8;73;68;72;208;4.7;2.5;;Manaus;AM;2000;7;14
16:00;0.0;1009.3;1009.9;1009.3;1906;24.7;18.4;24.8;24.2;19.4;18.0;72;67;68;204;4.0;1.9;;Manaus;AM;2000;7;14
17:00;0.0;1008.1;1009.3;1008.1;1994;25.4;18.2;25.6;24.5;19.5;18.2;72;64;64;211;3.5;1.3;;Manaus;AM;2000;7;14
18:00;0.0;1007.2;1008.1;1007.2;2386;26.6;18.5;27.1;25.3;19.8;18.0;70;59;61;116;3.6;1.3;;Manaus;AM;2000;7;14
19:00;0.0;1006.5;1007.2;1006.5;1507;26.7;18.8;27.0;25.5;19.7;17.9;69;60;62;202;3.3;1.3;;Manaus;AM;2000;7;14
20:00;0.0;1006.3;1006.5;1006.3;1251;26.0;19.7;27.7;25.9;20.4;18.0;70;57;68;173;2.8;0.6;;Manaus;AM;2000;7;14
21:00;0.0;1006.3;1006.3;1006.2;378;25.0;19.8;26.0;25.0;20.7;19.4;74;68;73;206;2.5;0.8;;Manaus;AM;2000;7;14
22:00;0.0;1006.7;1006.7;1006.3;72;24.5;20.5;25.0;24.5;20.5;19.8;78;73;78;226;2.1;1.1;;Manaus;AM;2000;7;14
11:00;0.0;1008.4;1008.4;1007.7;101;22.7;20.7;22.9;22.6;20.7;19.7;89;83;88;296;5.7;1.5;;Manaus;AM;2000;7;15
12:00;0.0;1009.1;1009.1;1008.5;509;23.8;20.7;23.9;22.8;20.9;20.5;89;82;83;286;4.6;2.0;;Manaus;AM;2000;7;15
13:00;0.0;1009.4;1009.4;1009.0;975;24.6;20.7;24.6;23.8;21.1;20.5;84;79;79;266;5.3;2.2;;Manaus;AM;2000;7;15
14:00;0.0;1009.6;1009.7;1009.4;1381;26.0;20.4;26.0;24.5;21.0;19.7;80;72;72;273;5.2;3.1;;Manaus;AM;2000;7;15
15:00;0.0;1009.4;1009.6;1009.4;1768;25.3;20.2;26.2;25.3;20.7;19.9;73;70;73;244;5.7;2.3;;Manaus;AM;2000;7;15
16:00;0.0;1008.8;1009.4;1008.8;876;25.3;20.5;25.6;25.2;20.9;20.0;77;71;75;242;4.6;2.1;;Manaus;AM;2000;7;15
17:00;0.0;1008.1;1008.8;1008.1;731;25.4;20.5;25.5;25.0;20.9;20.1;77;73;75;255;5.1;2.2;;Manaus;AM;2000;7;15
18:00;0.0;1007.4;1008.1;1007.4;940;24.9;20.4;25.8;24.9;21.0;20.1;76;72;76;255;6.7;2.6;;Manaus;AM;2000;7;15
19:00;0.0;1006.6;1007.4;1006.6;1031;25.7;20.4;26.0;24.9;21.0;20.1;77;72;72;287;5.1;2.5;;Manaus;AM;2000;7;15
20:00;0.0;1006.4;1006.6;1006.4;797;25.5;20.7;26.0;25.5;21.0;20.3;76;72;75;289;4.8;1.7;;Manaus;AM;2000;7;15
21:00;0.0;1006.3;1006.5;1006.3;374;25.0;20.9;25.5;25.0;21.1;20.6;79;74;78;292;4.5;1.4;;Manaus;AM;2000;7;15
22:00;0.0;1006.6;1006.6;1006.2;117;24.6;20.8;25.1;24.6;21.0;20.6;79;77;79;290;4.4;1.7;;Manaus;AM;2000;7;15
11:00;0.0;1009.2;1009.2;1008.6;160;23.7;21.9;23.7;22.7;21.9;21.6;93;89;90;243;2.7;1.3;;Manaus;AM;2000;7;16
12:00;0.0;1009.7;1009.7;1009.2;817;24.8;22.1;24.9;23.8;22.1;21.6;89;82;85;229;4.2;1.3;;Manaus;AM;2000;7;16
13:00;0.0;1010.0;1010.0;1009.7;1348;25.4;21.7;25.7;24.8;22.4;21.5;84;79;80;236;4.5;1.9;;Manaus;AM;2000;7;16
14:00;0.0;1009.7;1010.1;1009.7;1780;26.5;21.9;26.9;25.4;22.3;21.3;81;73;76;192;4.3;1.6;;Manaus;AM;2000;7;16
15:00;0.0;1009.2;1009.7;1009.1;2887;28.4;22.3;28.4;26.4;22.6;21.0;76;67;69;186;5.7;2.4;;Manaus;AM;2000;7;16
16:00;0.0;1008.6;1009.2;1008.6;3136;29.2;21.7;29.3;28.0;22.3;21.1;70;64;64;188;4.9;2.3;;Manaus;AM;2000;7;16
17:00;0.0;1007.6;1008.6;1007.6;3220;29.5;21.1;29.6;28.6;22.3;20.7;67;61;61;207;4.6;2.1;;Manaus;AM;2000;7;16
18:00;0.0;1006.5;1007.6;1006.5;2606;29.0;21.0;30.4;29.0;22.2;20.1;63;55;62;193;5.3;2.2;;Manaus;AM;2000;7;16
19:00;0.0;1005.3;1006.5;1005.3;2373;29.8;21.7;30.5;29.0;21.9;20.3;64;55;62;212;5.4;2.8;;Manaus;AM;2000;7;16
20:00;0.0;1005.0;1005.3;1005.0;1830;29.5;21.5;30.2;29.3;21.9;20.1;62;56;62;216;5.7;1.8;;Manaus;AM;2000;7;16
21:00;0.0;1004.7;1005.0;1004.7;1072;28.6;21.2;30.2;28.6;22.2;20.7;64;59;64;200;4.0;1.9;;Manaus;AM;2000;7;16
22:00;0.0;1005.1;1005.2;1004.7;288;27.4;21.2;28.6;27.4;21.4;20.8;69;63;69;231;4.2;1.0;;Manaus;AM;2000;7;16
11:00;0.0;1006.7;1006.7;1006.0;130;24.1;23.2;24.1;22.8;23.2;22.1;96;95;95;298;0.9;0.2;;Manaus;AM;2000;7;17
12:00;0.0;1007.4;1007.4;1006.7;499;25.9;23.3;25.9;24.1;23.6;22.7;94;85;86;223;1.4;0.3;;Manaus;AM;2000;7;17
13:00;0.0;1007.8;1007.8;1007.4;920;26.6;22.7;26.9;25.9;23.7;22.1;86;76;79;202;2.4;1.2;;Manaus;AM;2000;7;17
14:00;0.0;1007.8;1007.9;1007.8;1190;27.7;22.3;27.9;26.5;23.5;22.1;81;72;72;150;2.7;1.1;;Manaus;AM;2000;7;17
15:00;0.0;1007.6;1007.9;1007.6;951;27.3;22.7;27.8;27.1;23.2;21.7;77;72;76;135;2.8;1.4;;Manaus;AM;2000;7;17
16:00;0.0;1006.9;1007.6;1006.9;1405;27.9;22.8;27.9;27.4;23.2;22.1;77;72;74;116;3.5;1.2;;Manaus;AM;2000;7;17
17:00;0.0;1006.1;1006.9;1006.1;1190;27.7;23.0;27.9;27.1;23.5;22.4;79;73;76;93;2.9;0.6;;Manaus;AM;2000;7;17
18:00;0.0;1004.9;1006.0;1004.9;1123;27.6;23.0;27.7;27.1;23.4;22.6;79;75;76;120;2.9;0.6;;Manaus;AM;2000;7;17
19:00;0.0;1004.0;1004.9;1004.0;2070;29.5;22.4;29.8;27.4;23.5;21.3;77;62;65;152;3.9;1.6;;Manaus;AM;2000;7;17
20:00;0.0;1003.5;1004.0;1003.5;1126;28.0;22.5;29.6;27.7;23.4;21.8;76;64;72;354;3.8;0.5;;Manaus;AM;2000;7;17
21:00;0.0;1003.7;1003.7;1003.4;548;28.4;21.5;28.5;27.9;22.9;21.4;74;66;66;205;1.2;0.1;;Manaus;AM;2000;7;17
22:00;0.0;1004.0;1004.0;1003.7;135;26.0;22.2;28.5;26.0;22.9;21.6;80;66;79;281;71.3;0.0;;Manaus;AM;2000;7;17
11:00;0.0;1005.9;1005.9;1005.1;79;23.8;22.4;23.8;22.9;22.5;22.0;96;92;92;308;1.3;0.5;;Manaus;AM;2000;7;18
12:00;0.0;1007.0;1007.0;1005.9;300;24.1;22.4;24.1;23.8;22.6;22.3;93;90;90;326;2.7;1.3;;Manaus;AM;2000;7;18
13:00;0.0;1007.4;1007.4;1006.9;802;25.8;22.8;25.8;24.1;22.8;22.4;90;83;83;344;3.2;1.4;;Manaus;AM;2000;7;18
14:00;0.0;1007.4;1007.5;1007.3;1748;27.3;22.5;27.8;26.0;23.2;22.2;85;73;75;340;2.8;0.9;;Manaus;AM;2000;7;18
15:00;0.0;1006.9;1007.4;1006.9;2595;29.1;21.9;29.6;27.3;23.8;21.8;78;63;65;99;3.2;1.9;;Manaus;AM;2000;7;18
16:00;0.0;1006.2;1006.9;1006.0;3123;30.3;22.5;30.7;28.8;23.2;21.3;67;60;63;108;3.4;1.9;;Manaus;AM;2000;7;18
17:00;0.0;1005.4;1006.2;1005.4;761;27.7;22.4;30.5;27.2;23.0;21.8;77;61;73;94;3.7;1.0;;Manaus;AM;2000;7;18
18:00;0.0;1004.3;1005.4;1004.3;1966;29.1;21.6;30.1;27.7;23.6;21.3;74;63;64;49;2.5;0.8;;Manaus;AM;2000;7;18
19:00;0.0;1003.0;1004.2;1002.9;2482;30.3;21.9;31.0;29.1;22.9;21.3;65;59;61;57;3.0;1.1;;Manaus;AM;2000;7;18
20:00;0.0;1003.0;1003.1;1002.9;1584;28.8;22.4;30.8;28.8;22.8;21.3;68;58;68;84;4.1;1.2;;Manaus;AM;2000;7;18
21:00;0.0;1003.6;1003.6;1003.0;325;28.4;22.3;28.8;28.4;22.7;22.1;70;67;69;26;4.1;1.9;;Manaus;AM;2000;7;18
22:00;0.0;1004.7;1004.7;1003.6;108;25.9;22.7;28.4;25.9;23.3;22.2;83;69;83;352;5.5;1.9;;Manaus;AM;2000;7;18
11:00;0.0;1007.1;1007.1;1006.8;109;23.6;22.4;23.6;22.5;22.5;21.9;97;93;93;331;3.6;0.2;;Manaus;AM;2000;7;19
12:00;0.0;1007.9;1007.9;1007.1;554;25.0;22.9;25.1;23.5;23.0;21.7;95;85;88;156;2.8;0.4;;Manaus;AM;2000;7;19
13:00;0.0;1008.5;1008.5;1007.9;1832;27.1;22.1;27.2;25.0;23.6;21.9;88;74;74;109;3.4;1.8;;Manaus;AM;2000;7;19
14:00;0.0;1008.6;1008.6;1008.4;2344;28.0;22.9;28.0;26.4;23.3;22.0;80;72;74;85;3.8;1.5;;Manaus;AM;2000;7;19
15:00;0.0;1008.6;1008.6;1008.5;1900;27.3;22.8;28.3;27.0;23.3;22.3;78;72;76;94;4.1;1.5;;Manaus;AM;2000;7;19
16:00;0.0;1007.5;1008.6;1007.5;2256;28.2;23.0;28.8;27.2;23.8;22.8;79;71;74;108;4.2;2.3;;Manaus;AM;2000;7;19
17:00;0.0;1006.6;1007.5;1006.6;2857;29.7;22.5;29.7;28.2;23.2;22.2;74;65;65;106;4.6;2.2;;Manaus;AM;2000;7;19
18:00;0.0;1004.7;1006.6;1004.7;2961;30.7;22.8;30.7;29.4;23.4;21.8;68;63;63;130;3.9;1.6;;Manaus;AM;2000;7;19
19:00;0.0;1003.9;1004.6;1003.9;2216;28.9;22.6;30.5;28.9;23.4;22.4;69;64;69;129;4.3;2.4;;Manaus;AM;2000;7;19
20:00;0.0;1003.8;1004.4;1003.7;592;27.2;22.8;28.9;26.9;22.8;21.2;78;63;77;152;8.0;2.3;;Manaus;AM;2000;7;19
21:00;0.0;1004.3;1004.3;1003.7;726;25.7;21.2;27.6;25.7;22.9;21.0;77;70;76;131;5.8;1.7;;Manaus;AM;2000;7;19
22:00;0.0;1004.9;1004.9;1004.3;53;25.4;22.5;25.7;25.2;22.5;21.3;84;76;84;75;3.5;0.7;;Manaus;AM;2000;7;19
11:00;0.0;1006.6;1006.6;1005.9;136;24.5;23.0;24.5;23.0;23.0;22.1;96;91;91;46;1.7;0.8;;Manaus;AM;2000;7;20
12:00;0.0;1007.2;1007.2;1006.7;564;25.5;23.1;25.5;24.4;23.3;22.9;92;86;86;61;3.4;1.2;;Manaus;AM;2000;7;20
13:00;0.0;1007.3;1007.3;1007.2;1405;27.3;22.5;27.3;25.3;23.3;22.1;88;73;75;86;4.2;1.7;;Manaus;AM;2000;7;20
14:00;0.0;1007.1;1007.3;1007.1;2025;27.5;21.2;28.0;27.0;22.8;20.9;75;67;68;82;4.5;2.3;;Manaus;AM;2000;7;20
15:00;0.0;1006.8;1007.1;1006.8;2497;29.0;22.1;29.0;27.2;22.6;21.1;71;65;66;99;4.9;1.9;;Manaus;AM;2000;7;20
16:00;0.0;1006.0;1006.8;1006.0;2870;29.3;23.0;29.3;27.9;23.2;22.0;72;66;69;117;4.9;2.1;;Manaus;AM;2000;7;20
17:00;0.0;1004.7;1006.0;1004.7;3187;29.5;22.7;30.0;29.1;23.3;21.6;69;63;67;103;6.4;3.5;;Manaus;AM;2000;7;20
18:00;0.0;1003.8;1004.7;1003.8;2599;29.2;22.5;30.0;29.2;23.3;22.3;68;64;67;131;6.6;2.7;;Manaus;AM;2000;7;20
19:00;0.0;1002.1;1003.8;1002.1;2374;29.0;22.2;29.9;28.3;23.3;22.2;70;64;66;111;7.1;3.6;;Manaus;AM;2000;7;20
20:00;0.0;1001.6;1002.1;1001.6;1745;28.4;22.4;29.0;27.6;22.4;21.4;72;64;70;104;5.8;2.1;;Manaus;AM;2000;7;20
21:00;0.0;1001.4;1001.6;1001.3;654;27.1;22.5;28.5;27.1;22.8;22.2;76;69;76;145;3.7;1.6;;Manaus;AM;2000;7;20
22:00;0.0;1001.6;1001.7;1001.4;147;26.3;22.6;27.0;26.3;22.8;22.3;80;75;80;139;2.7;0.8;;Manaus;AM;2000;7;20
11:00;0.0;1004.4;1004.4;1003.8;135;23.6;21.2;23.6;23.1;21.4;21.0;88;86;86;50;1.7;0.6;;Manaus;AM;2000;7;21
12:00;0.0;1005.1;1005.1;1004.4;988;26.6;21.4;26.7;23.6;22.1;21.2;87;73;73;50;3.0;1.6;;Manaus;AM;2000;7;21
13:00;0.0;1005.4;1005.4;1005.1;1699;27.9;21.5;27.9;26.6;21.8;21.2;74;67;68;39;4.3;2.2;;Manaus;AM;2000;7;21
14:00;0.0;1005.5;1005.5;1005.4;2285;28.5;21.4;28.7;27.8;22.7;20.8;72;64;65;104;4.9;3.0;;Manaus;AM;2000;7;21
15:00;0.0;1005.0;1005.5;1005.0;2852;29.3;22.2;29.7;28.3;22.5;21.5;69;63;65;114;6.2;2.7;;Manaus;AM;2000;7;21
16:00;0.0;1004.5;1005.0;1004.5;3178;30.6;20.9;30.7;29.3;22.3;20.9;65;56;56;93;4.9;2.0;;Manaus;AM;2000;7;21
17:00;0.0;1003.7;1004.5;1003.7;3216;30.0;21.8;31.1;30.0;22.3;20.7;61;55;61;123;4.9;2.3;;Manaus;AM;2000;7;21
18:00;0.0;1002.9;1003.7;1002.9;2819;30.5;21.2;31.0;30.0;22.3;21.2;63;57;58;128;4.6;2.2;;Manaus;AM;2000;7;21
19:00;0.0;1001.9;1002.9;1001.9;2362;30.9;22.0;31.0;30.0;22.2;21.3;62;58;59;124;4.7;2.2;;Manaus;AM;2000;7;21
20:00;0.0;1001.2;1001.9;1001.2;1870;30.6;21.7;31.3;30.6;22.2;21.4;60;56;59;121;4.8;2.1;;Manaus;AM;2000;7;21
21:00;0.0;1001.3;1001.3;1001.1;986;29.3;21.6;30.7;29.3;22.4;21.3;63;59;63;95;5.0;1.6;;Manaus;AM;2000;7;21
22:00;0.0;1001.5;1001.5;1001.3;66;27.6;22.1;29.2;27.6;22.8;21.5;74;63;72;85;3.1;1.1;;Manaus;AM;2000;7;21
11:00;0.0;1005.2;1005.2;1004.5;137;24.5;23.7;24.5;23.0;23.7;22.3;97;95;95;73;0.9;0.1;;Manaus;AM;2000;7;22
12:00;0.0;1006.1;1006.1;1005.2;869;27.3;24.3;27.3;24.7;24.6;23.8;95;84;84;121;2.5;1.0;;Manaus;AM;2000;7;22
13:00;0.0;1006.3;1006.3;1006.1;1629;28.7;23.0;28.7;27.2;24.5;22.7;84;71;71;86;3.6;1.8;;Manaus;AM;2000;7;22
14:00;0.0;1006.6;1006.6;1006.3;1780;28.6;24.1;28.9;27.9;24.1;23.0;78;71;76;102;3.0;1.4;;Manaus;AM;2000;7;22
15:00;0.0;1006.3;1006.7;1006.3;2833;30.3;23.2;30.3;28.9;24.4;23.2;77;66;66;102;4.1;2.3;;Manaus;AM;2000;7;22
16:00;0.0;1005.4;1006.3;1005.4;3147;31.0;23.2;31.3;30.1;23.6;22.5;67;62;63;100;4.4;2.2;;Manaus;AM;2000;7;22
17:00;0.0;1004.4;1005.4;1004.4;3208;31.3;22.6;32.1;30.5;23.8;22.6;65;59;60;112;4.2;1.9;;Manaus;AM;2000;7;22
18:00;0.0;1003.3;1004.4;1003.3;2983;32.2;22.8;32.5;31.1;23.5;22.6;63;57;58;122;4.4;2.0;;Manaus;AM;2000;7;22
19:00;0.0;1003.1;1003.4;1003.1;2133;30.3;23.0;32.4;30.3;23.2;22.4;65;57;65;105;4.4;2.3;;Manaus;AM;2000;7;22
20:00;1.0;1003.2;1003.7;1003.0;226;24.3;21.3;30.2;24.1;23.1;18.4;84;56;83;69;12.3;0.8;;Manaus;AM;2000;7;22
21:00;0.0;1003.2;1003.2;1003.0;247;25.7;22.4;25.7;24.3;22.9;21.1;87;81;82;71;2.5;0.9;;Manaus;AM;2000;7;22
22:00;0.0;1003.2;1003.3;1003.1;137;26.0;22.6;26.1;25.7;23.3;22.4;86;81;82;68;2.5;1.0;;Manaus;AM;2000;7;22
11:00;0.0;1005.8;1005.8;1005.5;122;24.3;23.9;24.3;22.2;23.9;21.7;98;97;98;154;1.9;0.7;;Manaus;AM;2000;7;23
12:00;0.0;1006.6;1006.6;1005.8;875;26.7;23.2;26.8;24.4;24.4;23.2;98;80;81;107;2.8;1.4;;Manaus;AM;2000;7;23
13:00;0.0;1007.3;1007.3;1006.6;1717;27.6;23.9;27.8;26.7;23.9;23.0;83;76;80;118;2.7;1.6;;Manaus;AM;2000;7;23
14:00;0.0;1007.4;1007.4;1007.3;2392;28.7;23.5;28.7;27.8;24.2;23.2;80;73;73;74;3.0;1.5;;Manaus;AM;2000;7;23
15:00;0.0;1007.0;1007.4;1007.0;2885;29.8;22.9;30.1;28.6;23.7;22.4;73;64;66;85;4.0;1.8;;Manaus;AM;2000;7;23
16:00;0.0;1006.4;1007.0;1006.4;3155;30.4;22.3;31.1;29.8;23.2;22.0;67;59;62;96;4.7;2.4;;Manaus;AM;2000;7;23
17:00;0.0;1005.6;1006.4;1005.6;3200;31.4;21.0;31.6;30.6;22.4;20.7;62;53;54;85;5.6;2.5;;Manaus;AM;2000;7;23
18:00;0.0;1004.6;1005.5;1004.6;3017;31.7;21.3;32.1;31.3;21.8;20.4;57;50;54;78;5.3;2.3;;Manaus;AM;2000;7;23
19:00;0.0;1003.7;1004.6;1003.7;2554;31.9;19.7;32.4;31.6;21.4;19.5;54;47;48;94;4.9;2.1;;Manaus;AM;2000;7;23
20:00;0.0;1003.2;1003.7;1003.2;1870;32.0;20.6;32.4;31.8;21.8;19.4;55;47;51;96;3.6;1.6;;Manaus;AM;2000;7;23
21:00;0.0;1003.0;1003.1;1002.6;908;30.9;21.6;32.2;30.3;21.6;20.7;58;51;58;70;3.3;1.2;;Manaus;AM;2000;7;23
22:00;0.0;1003.3;1003.3;1003.0;245;29.4;21.0;31.0;29.4;21.8;20.7;61;56;61;35;2.2;1.0;;Manaus;AM;2000;7;23
11:00;0.0;1007.0;1007.0;1005.8;23;23.1;21.7;24.2;23.1;22.7;21.4;93;86;92;176;7.1;2.2;;Manaus;AM;2000;7;24
