HORA (UTC);PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);Unnamed: 19;municipio;estado;ano;mes;dia
22:00;0.0;1002.7;1002.7;1002.4;155;26.3;22.9;27.3;26.3;23.2;22.5;82;75;81;83;2.2;0.6;;Manaus;AM;2002;3;12
11:00;0.0;1006.3;1006.3;1005.9;119;24.9;23.5;24.9;24.0;23.5;22.9;94;92;92;137;2.3;0.8;;Manaus;AM;2002;3;13
12:00;0.0;1007.0;1007.0;1006.3;773;26.5;23.9;26.5;24.9;23.9;23.5;92;86;86;118;3.2;1.4;;Manaus;AM;2002;3;13
13:00;0.0;1007.6;1007.6;1007.0;1615;27.7;24.0;27.9;26.5;24.4;23.5;85;78;80;98;4.7;1.8;;Manaus;AM;2002;3;13
14:00;0.0;1007.6;1007.9;1007.6;2593;28.9;23.8;29.1;27.6;24.6;23.6;81;73;74;116;4.9;2.5;;Manaus;AM;2002;3;13
15:00;0.0;1007.0;1007.6;1007.0;3258;30.6;24.5;30.6;29.0;24.7;23.7;75;69;70;126;4.7;2.1;;Manaus;AM;2002;3;13
16:00;0.0;1005.7;1007.0;1005.7;2959;30.9;24.1;31.1;29.9;24.9;23.7;73;66;67;123;4.1;1.8;;Manaus;AM;2002;3;13
17:00;0.0;1003.8;1005.7;1003.8;3531;31.7;24.6;32.1;31.0;25.2;23.7;68;63;66;146;4.9;1.9;;Manaus;AM;2002;3;13
18:00;0.0;1002.2;1003.9;1002.2;3441;32.2;24.2;32.3;31.3;25.0;23.5;68;61;63;151;5.5;2.1;;Manaus;AM;2002;3;13
19:00;0.0;1001.6;1002.2;1001.4;2743;31.2;23.7;33.1;31.2;25.4;23.4;66;60;65;129;5.0;1.7;;Manaus;AM;2002;3;13
20:00;0.0;1001.3;1001.6;1001.1;398;29.9;24.5;31.1;29.9;25.2;23.5;76;64;73;146;3.2;0.3;;Manaus;AM;2002;3;13
21:00;0.0;1000.8;1001.3;1000.5;205;28.5;23.8;29.9;28.5;24.9;23.8;79;73;76;36;3.2;1.5;;Manaus;AM;2002;3;13
22:00;0.0;1001.4;1001.4;1000.9;104;27.6;23.4;28.5;27.6;23.8;23.3;79;75;78;78;3.5;0.6;;Manaus;AM;2002;3;13
23:00;0.0;1002.1;1002.3;1001.4;0;27.2;23.8;27.8;27.2;23.9;23.2;81;77;81;302;1.9;0.8;;Manaus;AM;2002;3;13
11:00;0.0;1004.6;1004.6;1003.6;81;25.3;23.6;25.3;24.4;23.8;23.0;93;91;91;21;0.6;0.1;;Manaus;AM;2002;3;14
12:00;0.0;1005.5;1005.5;1004.6;326;26.3;23.5;26.3;25.3;24.0;23.4;91;85;85;18;1.6;0.4;;Manaus;AM;2002;3;14
13:00;0.0;1006.3;1006.3;1005.5;1303;28.2;23.9;28.4;26.2;24.2;23.3;85;77;77;106;3.4;1.7;;Manaus;AM;2002;3;14
14:00;0.0;1006.4;1006.5;1006.3;2330;29.3;24.2;29.5;27.8;24.6;23.7;80;72;74;91;3.3;1.1;;Manaus;AM;2002;3;14
15:00;0.0;1005.6;1006.4;1005.6;3139;30.7;24.7;30.7;29.3;24.9;23.3;73;68;70;133;4.2;1.6;;Manaus;AM;2002;3;14
16:00;0.4;1004.3;1005.6;1004.2;2960;30.7;24.9;30.8;29.2;25.8;24.0;79;68;71;117;3.7;1.7;;Manaus;AM;2002;3;14
17:00;0.0;1003.0;1004.3;1003.0;3264;31.1;24.0;31.6;30.2;25.4;23.7;72;65;66;100;5.2;2.5;;Manaus;AM;2002;3;14
18:00;0.0;1002.7;1003.8;1002.7;2092;26.4;23.0;31.5;26.4;24.7;22.9;82;65;82;78;11.6;3.2;;Manaus;AM;2002;3;14
19:00;0.0;1002.0;1002.7;1001.9;286;25.8;23.1;26.3;25.7;23.3;22.6;86;80;85;347;5.9;1.0;;Manaus;AM;2002;3;14
20:00;0.0;1000.7;1002.0;1000.7;126;25.7;22.7;25.8;25.5;23.3;22.6;86;83;83;19;2.2;1.1;;Manaus;AM;2002;3;14
21:00;0.0;1000.9;1000.9;1000.7;180;25.6;22.9;25.8;25.5;23.1;22.4;85;82;85;278;2.5;0.5;;Manaus;AM;2002;3;14
22:00;0.0;1001.6;1001.6;1001.0;123;24.9;23.1;25.7;24.9;23.4;22.7;90;84;90;208;0.9;0.5;;Manaus;AM;2002;3;14
11:00;0.0;1004.8;1004.8;1004.3;60;23.8;21.6;24.1;23.5;22.1;21.5;89;87;88;103;4.6;1.9;;Manaus;AM;2002;3;15
12:00;0.0;1006.1;1006.1;1004.8;179;24.2;21.9;24.2;23.8;22.0;21.4;88;87;87;105;4.9;1.8;;Manaus;AM;2002;3;15
13:00;0.0;1007.4;1007.4;1006.1;645;25.1;22.5;25.1;24.1;22.5;21.8;87;85;85;71;4.8;1.4;;Manaus;AM;2002;3;15
14:00;0.0;1007.9;1007.9;1007.4;1034;25.6;21.8;25.8;25.1;22.6;21.7;85;79;80;28;4.5;1.8;;Manaus;AM;2002;3;15
15:00;0.0;1007.8;1008.0;1007.8;1222;26.2;22.8;26.3;25.6;22.8;21.7;82;79;82;111;3.3;1.6;;Manaus;AM;2002;3;15
16:00;0.6;1007.3;1007.8;1007.3;1070;25.6;23.2;26.6;25.6;23.4;22.4;87;79;86;84;3.9;0.9;;Manaus;AM;2002;3;15
17:00;0.2;1005.3;1007.3;1005.3;1726;27.5;24.1;27.5;25.5;24.1;23.0;88;81;82;141;3.5;0.9;;Manaus;AM;2002;3;15
18:00;1.4;1003.9;1005.3;1003.9;1500;25.9;24.0;28.2;25.9;24.0;22.9;89;73;89;50;5.8;1.8;;Manaus;AM;2002;3;15
19:00;0.0;1002.3;1003.9;1002.3;2102;27.7;22.7;27.7;25.9;24.5;22.4;89;74;74;300;5.6;1.2;;Manaus;AM;2002;3;15
20:00;0.0;1001.4;1002.3;1001.4;2468;28.6;22.3;29.1;27.5;23.2;21.8;76;66;69;255;3.8;1.9;;Manaus;AM;2002;3;15
21:00;0.0;1001.8;1001.8;1001.4;1270;28.8;22.0;29.5;28.6;22.7;21.1;69;62;66;347;3.9;1.1;;Manaus;AM;2002;3;15
22:00;0.0;1002.0;1002.2;1001.8;396;27.4;22.2;28.9;27.4;22.8;22.1;74;67;73;276;3.2;0.9;;Manaus;AM;2002;3;15
23:00;0.0;1003.0;1003.0;1002.0;1;26.0;22.5;27.4;26.0;22.6;22.1;81;73;81;343;2.1;0.4;;Manaus;AM;2002;3;15
11:00;0.0;1006.0;1006.0;1005.0;106;24.2;22.2;24.2;23.7;22.2;21.9;91;89;89;4;4.1;1.5;;Manaus;AM;2002;3;16
12:00;0.0;1006.9;1006.9;1006.0;496;25.0;22.7;25.0;24.2;22.7;22.2;89;87;87;359;6.3;1.3;;Manaus;AM;2002;3;16
13:00;0.0;1007.9;1007.9;1006.9;1089;26.3;22.7;26.3;25.1;22.8;22.3;87;80;81;19;4.9;2.0;;Manaus;AM;2002;3;16
14:00;0.0;1007.7;1007.9;1007.6;2095;28.2;22.4;28.3;26.4;23.1;22.3;81;70;71;36;4.4;2.2;;Manaus;AM;2002;3;16
15:00;0.0;1007.0;1007.7;1007.0;2455;29.3;22.9;29.3;28.0;23.5;22.3;75;68;68;110;4.9;2.8;;Manaus;AM;2002;3;16
16:00;0.0;1005.7;1007.0;1005.7;3875;30.1;23.1;30.1;29.3;23.4;22.6;69;65;66;111;5.9;3.6;;Manaus;AM;2002;3;16
17:00;0.0;1004.1;1005.7;1004.1;2736;30.0;22.9;30.4;29.4;23.3;22.5;68;64;66;113;6.0;2.7;;Manaus;AM;2002;3;16
18:00;0.0;1002.6;1004.1;1002.6;2695;31.0;22.9;31.3;29.9;23.7;22.7;67;62;62;106;5.0;2.5;;Manaus;AM;2002;3;16
19:00;0.0;1001.7;1002.6;1001.7;1573;30.0;23.5;31.1;29.9;23.9;22.4;68;62;68;108;6.1;3.5;;Manaus;AM;2002;3;16
20:00;0.0;1000.9;1001.7;1000.9;1444;30.2;23.7;30.2;29.6;23.9;23.2;70;68;68;96;6.4;3.3;;Manaus;AM;2002;3;16
21:00;0.0;1000.4;1001.0;1000.4;830;28.5;22.7;30.6;28.5;24.5;22.7;73;67;71;75;5.7;1.1;;Manaus;AM;2002;3;16
22:00;0.0;1000.6;1000.6;1000.3;75;27.4;23.3;28.5;27.4;23.4;22.6;78;71;78;67;2.4;0.7;;Manaus;AM;2002;3;16
11:00;0.2;1004.9;1004.9;1004.2;212;25.8;24.6;25.8;24.7;24.7;23.8;96;93;93;45;2.1;0.8;;Manaus;AM;2002;3;17
12:00;0.0;1005.5;1005.5;1004.9;808;26.8;25.0;26.9;25.8;25.2;24.5;93;90;90;102;3.5;1.4;;Manaus;AM;2002;3;17
13:00;0.0;1005.9;1005.9;1005.6;905;27.6;24.9;27.7;26.6;25.1;24.4;90;85;85;97;4.4;2.0;;Manaus;AM;2002;3;17
14:00;0.0;1005.9;1006.1;1005.9;2661;29.2;24.8;29.2;27.5;25.3;24.4;86;76;77;112;5.7;3.0;;Manaus;AM;2002;3;17
15:00;0.0;1005.3;1005.9;1005.3;3505;30.5;24.6;30.5;29.0;24.8;23.9;77;70;71;109;6.2;3.4;;Manaus;AM;2002;3;17
16:00;0.0;1004.4;1005.3;1004.4;2491;30.2;24.9;30.6;28.3;24.9;23.5;77;68;73;40;7.2;1.1;;Manaus;AM;2002;3;17
17:00;1.2;1003.7;1004.4;1003.7;1538;26.0;23.2;30.3;25.9;24.5;23.0;86;69;85;1;7.0;1.7;;Manaus;AM;2002;3;17
18:00;0.0;1002.5;1003.7;1002.5;894;26.9;24.1;27.2;25.9;24.4;23.3;86;83;84;54;4.0;1.4;;Manaus;AM;2002;3;17
19:00;0.4;1001.2;1002.4;1001.1;884;27.7;24.3;27.7;26.2;24.5;23.2;86;81;82;20;2.4;0.6;;Manaus;AM;2002;3;17
20:00;0.0;999.8;1001.2;999.8;974;28.4;24.0;28.4;27.8;24.8;23.8;83;76;77;243;1.2;0.5;;Manaus;AM;2002;3;17
21:00;0.0;1000.3;1000.3;999.9;661;27.7;24.3;28.6;27.7;25.1;24.1;82;79;82;222;2.5;1.0;;Manaus;AM;2002;3;17
22:00;0.0;1000.5;1000.7;1000.3;183;27.4;24.5;27.7;27.1;24.6;24.1;85;81;84;11;2.4;0.6;;Manaus;AM;2002;3;17
11:00;0.0;1004.2;1004.2;1003.3;127;24.9;23.5;24.9;24.3;23.5;23.2;94;92;92;324;2.8;0.3;;Manaus;AM;2002;3;18
12:00;0.0;1005.1;1005.1;1004.2;1066;28.2;24.5;28.2;24.9;24.9;23.5;92;80;80;92;2.2;0.5;;Manaus;AM;2002;3;18
13:00;0.0;1005.9;1005.9;1005.1;1853;28.5;24.1;28.7;27.5;24.6;23.7;82;76;77;116;4.5;2.3;;Manaus;AM;2002;3;18
14:00;0.0;1006.0;1006.0;1005.8;2637;29.6;24.0;29.6;28.4;24.6;23.6;78;72;72;107;5.5;2.5;;Manaus;AM;2002;3;18
15:00;0.0;1005.3;1006.0;1005.3;3192;30.9;24.4;31.0;29.5;24.6;23.8;74;67;68;114;5.5;2.1;;Manaus;AM;2002;3;18
16:00;0.0;1003.9;1005.3;1003.9;3474;31.2;24.7;31.3;30.5;25.1;23.9;71;66;68;95;4.3;2.0;;Manaus;AM;2002;3;18
17:00;0.0;1002.4;1003.9;1002.4;3301;31.4;24.3;31.8;30.9;25.1;23.7;69;64;66;108;4.3;2.4;;Manaus;AM;2002;3;18
18:00;0.0;1000.9;1002.3;1000.9;3314;31.8;24.2;32.5;31.6;24.7;23.5;66;60;64;92;5.1;2.3;;Manaus;AM;2002;3;18
19:00;0.0;999.6;1000.8;999.6;2806;32.5;23.7;32.6;31.9;24.6;23.0;64;57;60;97;6.3;3.0;;Manaus;AM;2002;3;18
20:00;0.0;999.0;999.6;998.9;2013;31.0;23.4;32.5;30.8;24.0;22.9;65;57;64;78;9.3;3.1;;Manaus;AM;2002;3;18
21:00;0.0;998.7;999.0;998.6;1298;30.5;23.6;30.9;30.5;23.6;22.6;67;62;67;69;5.6;2.5;;Manaus;AM;2002;3;18
22:00;0.0;998.9;999.0;998.7;241;28.6;23.5;30.5;28.6;23.8;23.2;74;66;74;92;7.7;2.1;;Manaus;AM;2002;3;18
11:00;0.0;1003.6;1003.6;1002.9;164;25.8;24.4;25.8;24.4;24.4;23.3;94;92;92;200;1.0;0.0;;Manaus;AM;2002;3;19
12:00;0.0;1004.0;1004.0;1003.7;580;27.0;23.4;27.3;25.9;24.6;23.3;92;81;81;167;1.1;0.1;;Manaus;AM;2002;3;19
13:00;0.0;1004.3;1004.3;1003.9;1326;29.4;25.1;29.4;26.9;25.6;23.5;86;76;78;142;1.6;0.6;;Manaus;AM;2002;3;19
14:00;0.0;1004.4;1004.6;1004.3;2542;30.5;24.6;30.5;29.4;25.5;24.2;78;69;71;104;3.3;1.7;;Manaus;AM;2002;3;19
15:00;0.0;1004.2;1004.4;1004.2;2806;31.0;24.1;31.0;30.1;24.8;23.4;71;67;67;108;5.9;3.6;;Manaus;AM;2002;3;19
16:00;0.0;1003.1;1004.2;1003.1;3565;31.7;23.6;32.3;31.0;24.6;23.3;67;60;62;101;6.2;3.3;;Manaus;AM;2002;3;19
17:00;0.0;1001.6;1003.1;1001.6;3677;32.3;24.1;32.4;31.7;24.6;23.3;65;60;62;127;5.4;1.8;;Manaus;AM;2002;3;19
18:00;0.0;1000.6;1001.6;1000.6;2890;30.7;23.6;33.3;30.7;25.0;22.8;67;55;66;103;8.8;4.3;;Manaus;AM;2002;3;19
19:00;0.0;1000.4;1001.5;1000.4;309;25.6;22.3;30.5;25.5;23.5;22.2;82;66;82;39;11.5;3.7;;Manaus;AM;2002;3;19
20:00;0.0;998.0;1000.4;998.0;461;25.9;22.3;25.9;25.4;22.5;22.1;82;80;81;94;5.9;1.8;;Manaus;AM;2002;3;19
21:00;0.0;998.0;998.1;997.9;228;25.2;22.0;25.9;25.2;22.4;22.0;83;80;83;327;3.1;1.1;;Manaus;AM;2002;3;19
22:00;0.0;999.8;999.8;997.8;68;25.2;22.5;25.2;25.1;22.5;22.1;85;83;85;90;4.4;1.6;;Manaus;AM;2002;3;19
11:00;0.0;1003.6;1003.6;1003.1;141;24.5;23.0;24.5;23.0;23.0;22.0;95;91;91;31;2.3;1.0;;Manaus;AM;2002;3;20
12:00;0.0;1004.1;1004.1;1003.5;1007;27.3;24.2;27.3;24.5;24.4;22.9;91;83;83;99;2.6;0.9;;Manaus;AM;2002;3;20
13:00;0.0;1004.9;1004.9;1004.1;1922;28.0;24.4;28.0;27.3;24.6;24.0;84;81;81;107;4.1;2.3;;Manaus;AM;2002;3;20
14:00;0.0;1004.6;1005.1;1004.6;2673;29.9;24.0;30.0;28.1;24.7;23.9;80;70;70;95;5.3;2.3;;Manaus;AM;2002;3;20
15:00;0.0;1004.0;1004.7;1004.0;3134;31.1;23.5;31.1;29.9;24.4;23.0;71;64;64;105;5.6;2.3;;Manaus;AM;2002;3;20
16:00;0.0;1003.1;1003.9;1003.1;2932;30.8;23.9;31.2;30.1;24.6;23.1;69;64;67;128;4.9;1.7;;Manaus;AM;2002;3;20
17:00;0.0;1002.2;1003.1;1002.2;3067;31.3;24.0;31.7;30.6;24.9;23.8;69;65;65;131;3.9;2.2;;Manaus;AM;2002;3;20
18:00;0.0;1001.0;1002.2;1001.0;3165;32.1;23.7;32.1;31.1;24.7;23.4;67;60;61;118;4.9;2.2;;Manaus;AM;2002;3;20
19:00;0.0;999.5;1001.0;999.5;2780;32.4;23.7;32.6;31.9;24.3;22.6;63;57;60;110;4.9;2.1;;Manaus;AM;2002;3;20
20:00;0.0;998.2;999.5;998.2;2112;32.6;23.1;32.6;32.1;23.6;22.7;60;57;57;101;4.5;1.9;;Manaus;AM;2002;3;20
21:00;0.0;998.1;998.2;998.0;1292;32.1;23.0;32.6;32.1;23.5;22.5;59;56;59;101;4.3;1.5;;Manaus;AM;2002;3;20
22:00;0.0;998.6;998.6;998.0;463;30.7;23.4;32.1;30.7;23.5;22.6;65;57;65;85;3.3;1.3;;Manaus;AM;2002;3;20
23:00;0.0;999.7;999.7;998.6;2;28.9;24.1;30.7;28.9;24.4;23.4;76;65;76;7;1.9;0.1;;Manaus;AM;2002;3;20
11:00;5.4;1005.6;1005.6;1004.3;1;23.4;22.4;23.6;23.4;22.6;22.3;94;94;94;100;5.6;2.2;;Manaus;AM;2002;3;21
12:00;5.4;1006.5;1006.5;1005.7;33;23.5;22.5;23.5;23.4;22.6;22.3;95;93;94;45;4.1;0.8;;Manaus;AM;2002;3;21
13:00;4.0;1007.3;1007.3;1006.6;99;23.5;22.6;23.6;23.4;22.6;22.4;95;94;95;352;2.6;0.3;;Manaus;AM;2002;3;21
14:00;3.2;1007.9;1007.9;1007.3;246;23.7;22.8;23.7;23.4;22.8;22.4;95;94;95;323;2.3;0.9;;Manaus;AM;2002;3;21
15:00;1.0;1007.6;1007.9;1007.6;727;24.3;23.0;24.3;23.6;23.3;22.7;95;92;92;333;2.8;1.0;;Manaus;AM;2002;3;21
16:00;0.2;1007.0;1007.6;1007.0;972;25.4;23.6;25.5;24.3;23.9;23.1;93;90;90;108;2.7;0.6;;Manaus;AM;2002;3;21
17:00;1.0;1006.5;1007.0;1006.5;576;24.7;23.1;25.4;24.7;23.6;23.0;91;89;91;104;3.2;1.4;;Manaus;AM;2002;3;21
18:00;1.2;1005.3;1006.5;1005.3;804;24.7;22.9;24.9;24.6;23.3;22.8;92;89;90;148;4.6;0.7;;Manaus;AM;2002;3;21
19:00;0.0;1003.7;1005.2;1003.7;951;25.2;23.2;25.2;24.5;23.3;22.7;91;88;89;217;2.0;0.6;;Manaus;AM;2002;3;21
20:00;0.0;1001.6;1003.7;1001.6;638;24.9;23.1;25.2;24.8;23.2;22.7;90;87;90;249;3.5;2.0;;Manaus;AM;2002;3;21
21:00;0.0;1000.3;1001.5;1000.3;341;24.9;22.7;25.0;24.8;23.1;22.6;90;87;87;256;6.2;3.4;;Manaus;AM;2002;3;21
22:00;0.0;1001.6;1001.6;1000.3;112;24.2;22.2;24.9;24.2;22.7;22.1;89;87;88;251;5.3;1.4;;Manaus;AM;2002;3;21
11:00;0.0;1004.7;1004.7;1003.7;153;23.7;22.4;23.7;23.0;22.4;21.8;93;92;92;343;2.6;0.9;;Manaus;AM;2002;3;22
12:00;0.0;1005.8;1005.8;1004.7;905;25.7;22.9;25.8;23.7;23.3;22.4;93;84;85;37;3.1;1.4;;Manaus;AM;2002;3;22
13:00;0.0;1006.4;1006.4;1005.8;1553;26.8;22.8;27.0;25.6;23.2;22.5;85;78;79;4;3.9;1.6;;Manaus;AM;2002;3;22
14:00;0.0;1006.5;1006.5;1006.3;1823;28.0;22.7;28.1;26.7;23.2;22.6;79;73;73;357;3.9;1.3;;Manaus;AM;2002;3;22
15:00;0.0;1006.2;1006.5;1006.2;2105;29.0;22.7;29.2;27.8;23.5;22.4;76;68;69;360;4.4;1.5;;Manaus;AM;2002;3;22
16:00;0.0;1005.1;1006.1;1005.1;3052;29.9;23.1;30.0;28.7;23.5;22.6;71;65;67;7;4.3;1.7;;Manaus;AM;2002;3;22
21:00;0.0;1001.7;1002.0;1001.5;962;26.2;23.0;26.5;25.8;23.8;23.0;88;82;82;292;4.5;2.4;;Manaus;AM;2002;3;22
22:00;0.0;1002.2;1002.2;1001.7;292;25.5;23.0;26.2;25.5;23.4;22.9;86;82;86;301;4.0;1.3;;Manaus;AM;2002;3;22
23:00;0.0;1002.6;1002.6;1002.2;0;24.9;22.8;25.5;24.9;23.0;22.8;89;86;88;296;3.5;1.8;;Manaus;AM;2002;3;22
11:00;0.0;1005.3;1005.3;1005.0;176;24.8;23.3;24.8;23.5;23.3;22.7;96;91;91;40;3.4;1.5;;Manaus;AM;2002;3;23
12:00;0.0;1006.2;1006.2;1005.3;524;25.4;23.4;25.4;24.8;23.4;23.1;91;88;89;28;2.7;1.2;;Manaus;AM;2002;3;23
13:00;0.0;1006.8;1006.8;1006.2;1470;27.2;23.3;27.3;25.4;24.0;23.1;89;78;79;36;2.5;0.9;;Manaus;AM;2002;3;23
14:00;0.0;1006.8;1007.1;1006.8;1568;28.4;23.6;28.4;27.2;23.8;23.0;80;74;75;67;2.7;1.1;;Manaus;AM;2002;3;23
15:00;0.0;1006.0;1006.8;1006.0;2797;29.8;24.0;30.0;28.2;24.5;22.8;77;66;71;65;3.6;1.8;;Manaus;AM;2002;3;23
16:00;0.0;1005.2;1006.0;1005.2;2168;29.4;23.9;30.0;29.2;24.3;23.3;73;69;72;102;3.9;2.1;;Manaus;AM;2002;3;23
17:00;0.0;1003.6;1005.1;1003.6;2673;31.0;23.9;31.0;29.5;24.6;23.4;72;66;66;90;4.0;1.6;;Manaus;AM;2002;3;23
18:00;0.0;1002.7;1003.6;1002.5;2583;28.7;23.4;31.6;28.7;24.0;22.9;73;61;73;7;6.0;2.4;;Manaus;AM;2002;3;23
19:00;0.0;1001.5;1002.7;1001.5;1987;29.2;23.7;29.4;26.2;24.3;23.0;85;72;72;302;5.9;2.0;;Manaus;AM;2002;3;23
20:00;0.0;1001.8;1001.9;1001.1;504;26.3;22.7;29.2;26.3;24.4;22.7;80;71;80;46;9.2;3.9;;Manaus;AM;2002;3;23
21:00;0.4;1001.5;1001.8;1001.4;140;25.1;23.5;26.3;25.0;23.5;22.4;91;80;91;331;6.3;1.7;;Manaus;AM;2002;3;23
22:00;0.0;1002.1;1002.1;1001.5;162;25.2;23.5;25.5;25.1;23.8;23.5;91;89;90;163;3.0;0.3;;Manaus;AM;2002;3;23
11:00;0.0;1005.7;1005.7;1004.6;152;25.5;23.6;25.5;24.7;23.7;23.1;91;89;89;37;3.1;1.0;;Manaus;AM;2002;3;24
12:00;0.0;1006.4;1006.4;1005.7;622;26.4;23.8;26.4;25.5;24.0;23.6;90;85;86;54;4.0;1.7;;Manaus;AM;2002;3;24
13:00;0.0;1007.1;1007.1;1006.4;1466;27.6;23.5;27.9;26.4;24.2;23.5;85;78;78;74;4.9;1.8;;Manaus;AM;2002;3;24
14:00;0.0;1007.3;1007.4;1007.1;1582;27.9;23.6;28.3;27.2;24.1;23.0;79;77;77;102;6.1;3.0;;Manaus;AM;2002;3;24
15:00;0.0;1007.1;1007.4;1007.1;1989;28.7;23.8;28.7;27.9;23.9;23.0;78;74;75;103;5.7;2.5;;Manaus;AM;2002;3;24
16:00;0.0;1005.7;1007.0;1005.7;3403;29.9;22.9;29.9;28.7;23.8;22.6;74;65;66;85;7.0;3.4;;Manaus;AM;2002;3;24
17:00;0.0;1004.3;1005.6;1004.3;2811;29.1;22.7;30.7;28.4;23.6;21.7;72;63;68;85;7.9;2.6;;Manaus;AM;2002;3;24
18:00;0.0;1002.8;1004.3;1002.8;2796;29.7;22.8;31.0;29.1;23.8;22.5;69;63;66;74;5.6;1.9;;Manaus;AM;2002;3;24
19:00;0.0;1001.6;1002.8;1001.6;2552;31.0;23.0;31.2;29.3;23.6;22.5;69;61;62;99;5.5;2.8;;Manaus;AM;2002;3;24
20:00;0.0;1001.1;1001.6;1001.0;1627;29.9;22.9;31.3;29.9;24.0;22.9;67;62;66;94;5.1;2.5;;Manaus;AM;2002;3;24
21:00;0.0;1001.1;1001.1;1000.9;855;29.4;23.5;30.4;29.4;23.7;22.7;71;65;71;122;4.6;1.9;;Manaus;AM;2002;3;24
22:00;0.0;1001.2;1001.3;1001.0;199;28.2;23.4;29.3;28.2;23.7;23.3;76;71;75;137;2.8;1.2;;Manaus;AM;2002;3;24
23:00;0.0;1001.4;1001.5;1001.2;0;27.1;23.8;28.1;26.9;24.0;23.3;83;75;82;99;2.4;0.9;;Manaus;AM;2002;3;24
11:00;0.0;1004.7;1004.7;1003.7;140;25.7;23.7;25.7;23.9;23.7;22.7;93;89;89;48;1.8;0.3;;Manaus;AM;2002;3;25
12:00;1.6;1005.9;1005.9;1004.7;273;25.9;24.3;26.1;25.7;24.3;23.7;91;88;91;94;2.0;0.7;;Manaus;AM;2002;3;25
13:00;0.0;1006.3;1006.3;1005.9;1263;27.5;24.7;27.6;25.8;25.1;24.3;92;84;85;115;3.0;1.2;;Manaus;AM;2002;3;25
14:00;0.0;1006.4;1006.5;1006.3;2191;29.3;24.2;29.3;27.4;25.2;24.0;85;74;74;69;4.6;2.0;;Manaus;AM;2002;3;25
15:00;0.0;1005.8;1006.3;1005.8;2700;30.2;25.2;30.2;28.7;25.2;23.8;76;71;75;101;4.6;1.9;;Manaus;AM;2002;3;25
16:00;0.0;1004.8;1005.8;1004.8;2725;30.7;22.9;30.7;29.7;24.7;22.6;73;63;63;33;4.7;2.4;;Manaus;AM;2002;3;25
17:00;0.0;1003.3;1004.7;1003.3;3285;31.3;22.7;31.6;30.3;23.6;22.3;65;59;60;52;4.5;2.3;;Manaus;AM;2002;3;25
18:00;1.0;1002.5;1003.3;1002.5;1390;27.5;24.6;31.5;26.7;24.6;22.0;86;59;84;99;7.7;2.2;;Manaus;AM;2002;3;25
19:00;0.0;1001.9;1002.5;1001.8;1063;27.6;23.0;28.5;27.5;24.9;22.9;84;73;76;139;6.5;2.0;;Manaus;AM;2002;3;25
20:00;3.4;1002.1;1002.2;1001.5;223;24.4;23.0;27.6;24.4;24.0;22.9;91;76;91;35;9.1;4.1;;Manaus;AM;2002;3;25
21:00;0.6;1000.9;1002.1;1000.9;203;24.7;22.6;24.7;24.2;23.1;22.6;92;88;88;345;6.1;0.9;;Manaus;AM;2002;3;25
22:00;0.0;1001.4;1001.4;1000.8;122;25.5;22.1;25.5;24.7;22.8;22.0;88;82;82;16;2.9;1.1;;Manaus;AM;2002;3;25
23:00;0.0;1002.5;1002.6;1001.5;0;25.2;22.5;25.8;24.6;22.6;21.8;86;79;85;75;2.5;0.5;;Manaus;AM;2002;3;25
11:00;0.0;1004.4;1004.4;1003.6;124;25.4;24.4;25.4;24.8;24.4;24.1;96;94;94;99;2.9;1.2;;Manaus;AM;2002;3;26
12:00;0.0;1005.3;1005.3;1004.4;430;26.1;24.8;26.1;25.4;24.8;24.4;94;93;93;116;2.8;1.3;;Manaus;AM;2002;3;26
13:00;0.0;1005.9;1005.9;1005.3;869;27.0;24.9;27.0;26.1;25.1;24.7;93;88;89;92;3.8;1.3;;Manaus;AM;2002;3;26
14:00;0.0;1006.1;1006.2;1005.9;1929;28.7;23.6;28.7;27.0;25.0;23.4;89;74;74;60;4.1;1.5;;Manaus;AM;2002;3;26
15:00;0.0;1005.3;1006.1;1005.3;2156;29.4;22.8;29.6;28.7;23.7;22.8;73;67;68;103;5.8;2.5;;Manaus;AM;2002;3;26
16:00;0.0;1004.3;1005.3;1004.3;2353;30.2;22.7;30.5;29.1;23.6;21.6;71;60;64;71;5.7;2.0;;Manaus;AM;2002;3;26
